#dates               Model               
2017-11-01T00:00:00 -1.02833160571968846853e+01
2017-11-02T00:00:00 -1.09406617709018689766e+01
2017-11-03T00:00:00 -1.19631216210543840361e+01
2017-11-04T00:00:00 -1.21294721838466657005e+01
2017-11-05T00:00:00 -1.22484932426117509863e+01
2017-11-06T00:00:00 -1.32277138474683226832e+01
2017-11-07T00:00:00 -1.44360017128526223473e+01
2017-11-08T00:00:00 -1.33040973161265085878e+01
2017-11-09T00:00:00 -1.46037842030102211766e+01
2017-11-10T00:00:00 -1.44358529161164312882e+01
2017-11-11T00:00:00 -1.46836437114848976648e+01
2017-11-12T00:00:00 -1.55651689432128890189e+01
2017-11-13T00:00:00 -1.79937441061943133036e+01
2017-11-14T00:00:00 -1.72592562197221539577e+01
2017-11-15T00:00:00 -1.81420303419760990948e+01
2017-11-16T00:00:00 -1.80110845946384863225e+01
2017-11-17T00:00:00 -1.97007707008993229181e+01
2017-11-18T00:00:00 -1.82049567237452798452e+01
2017-11-19T00:00:00 -2.05547098729298767239e+01
2017-11-20T00:00:00 -1.86050421088782691470e+01
2017-11-21T00:00:00 -2.13881462224923772908e+01
2017-11-22T00:00:00 -2.09353988396528727378e+01
2017-11-23T00:00:00 -2.22118748533046925786e+01
2017-11-24T00:00:00 -2.09652305683310942186e+01
2017-11-25T00:00:00 -2.19759221128743895690e+01
2017-11-26T00:00:00 -2.14020867894305979462e+01
2017-11-27T00:00:00 -2.02592719436837640501e+01
2017-11-28T00:00:00 -2.27844758129742572805e+01
2017-11-29T00:00:00 -2.22780050712298276494e+01
2017-11-30T00:00:00 -2.23879732857433246807e+01
2017-12-01T00:00:00 -2.56207022050855250939e+01
2017-12-02T00:00:00 -2.50412918137669180396e+01
2017-12-03T00:00:00 -2.53863752276586218670e+01
2017-12-04T00:00:00 -2.60933930260783384369e+01
2017-12-05T00:00:00 -2.64273729574688580612e+01
2017-12-06T00:00:00 -2.64603685566036830323e+01
2017-12-07T00:00:00 -2.61522194929445355172e+01
2017-12-08T00:00:00 -2.66578044462280416838e+01
2017-12-09T00:00:00 -2.89756944000616663004e+01
2017-12-10T00:00:00 -2.93434897060309332062e+01
2017-12-11T00:00:00 -2.81150144358096163444e+01
2017-12-12T00:00:00 -2.73971449317417246050e+01
2017-12-13T00:00:00 -3.02519311544692328653e+01
2017-12-14T00:00:00 -2.82655972721352810595e+01
2017-12-15T00:00:00 -2.83223165880131269034e+01
2017-12-16T00:00:00 -3.12058885440242548270e+01
2017-12-17T00:00:00 -3.02033118089193806100e+01
2017-12-18T00:00:00 -2.98704650351641696204e+01
2017-12-19T00:00:00 -3.02745442604578194334e+01
2017-12-20T00:00:00 -2.97040307161891234955e+01
2017-12-21T00:00:00 -3.05315742556119040785e+01
2017-12-22T00:00:00 -3.04693382250776849673e+01
2017-12-23T00:00:00 -3.03616937986317019238e+01
2017-12-24T00:00:00 -3.04915133526620394377e+01
2017-12-25T00:00:00 -3.07503022311588409821e+01
2017-12-26T00:00:00 -3.12885746712102275069e+01
2017-12-27T00:00:00 -3.20072197890643010965e+01
2017-12-28T00:00:00 -3.23468603701128643024e+01
2017-12-29T00:00:00 -3.08987635791932824247e+01
2017-12-30T00:00:00 -3.05594985644167209671e+01
2017-12-31T00:00:00 -3.29016011233331369112e+01
2018-01-01T00:00:00 -3.22572709943443101110e+01
2018-01-02T00:00:00 -3.07862586280652799076e+01
2018-01-03T00:00:00 -3.17586081885840947336e+01
2018-01-04T00:00:00 -3.26745544150366526992e+01
2018-01-05T00:00:00 -3.12462996822643575001e+01
2018-01-06T00:00:00 -3.25874812980182042566e+01
2018-01-07T00:00:00 -3.13334994973967120302e+01
2018-01-08T00:00:00 -3.19926599026251139435e+01
2018-01-09T00:00:00 -3.11702497390253192577e+01
2018-01-10T00:00:00 -3.15380548026670837203e+01
2018-01-11T00:00:00 -3.19909246661065829187e+01
2018-01-12T00:00:00 -3.05604999922429954040e+01
2018-01-13T00:00:00 -3.06409478465114162304e+01
2018-01-14T00:00:00 -3.01301587858646868767e+01
2018-01-15T00:00:00 -3.24853329540388031660e+01
2018-01-16T00:00:00 -2.88954890468481231380e+01
2018-01-17T00:00:00 -3.10423758375898408701e+01
2018-01-18T00:00:00 -2.98677576787707330652e+01
2018-01-19T00:00:00 -2.89759669050309334182e+01
2018-01-20T00:00:00 -2.84951550021709536509e+01
2018-01-21T00:00:00 -2.93942851650416869802e+01
2018-01-22T00:00:00 -2.90229359886854076933e+01
2018-01-23T00:00:00 -2.84151923173553377922e+01
2018-01-24T00:00:00 -2.97438500305110302691e+01
2018-01-25T00:00:00 -2.89684544184848071779e+01
2018-01-26T00:00:00 -2.90497758052284460462e+01
2018-01-27T00:00:00 -2.68227371602888950974e+01
2018-01-28T00:00:00 -2.63436314741206807355e+01
2018-01-29T00:00:00 -2.78302719542418657284e+01
2018-01-30T00:00:00 -2.62454324353256609470e+01
2018-01-31T00:00:00 -2.62153523291036378851e+01
2018-02-01T00:00:00 -2.47340800268150182717e+01
2018-02-02T00:00:00 -2.65906576063444468616e+01
2018-02-03T00:00:00 -2.49377796356318093274e+01
2018-02-04T00:00:00 -2.40548300028355228619e+01
2018-02-05T00:00:00 -2.39409525234847464503e+01
2018-02-06T00:00:00 -2.25081177475532747678e+01
2018-02-07T00:00:00 -2.06831590167562495708e+01
2018-02-08T00:00:00 -2.14808353473907089892e+01
2018-02-09T00:00:00 -2.25222959327067258073e+01
2018-02-10T00:00:00 -1.99684022804330432166e+01
2018-02-11T00:00:00 -2.00119793695074790207e+01
2018-02-12T00:00:00 -1.85892939208912366666e+01
2018-02-13T00:00:00 -1.80816896149577601705e+01
2018-02-14T00:00:00 -1.98071236611423877605e+01
2018-02-15T00:00:00 -2.03022555619146025663e+01
2018-02-16T00:00:00 -1.64785487998681361432e+01
2018-02-17T00:00:00 -1.76253188763582073761e+01
2018-02-18T00:00:00 -1.71862876461735964995e+01
2018-02-19T00:00:00 -1.49003016503724339259e+01
2018-02-20T00:00:00 -1.43516059157171085303e+01
2018-02-21T00:00:00 -1.35458745617992804000e+01
2018-02-22T00:00:00 -1.35646486041594016569e+01
2018-02-23T00:00:00 -1.30483645655100488625e+01
2018-02-24T00:00:00 -1.39392729798451924239e+01
2018-02-25T00:00:00 -1.05954564759618108383e+01
2018-02-26T00:00:00 -1.06821423669401980305e+01
2018-02-27T00:00:00 -9.87584249451068529879e+00
2018-02-28T00:00:00 -1.06806626543424201259e+01
2018-03-01T00:00:00 -1.09291168781350904737e+01
2018-03-02T00:00:00 -8.64060812140440503981e+00
2018-03-03T00:00:00 -7.74638473015068029781e+00
2018-03-04T00:00:00 -7.18331571577456173827e+00
2018-03-05T00:00:00 -7.20898145359015529721e+00
2018-03-06T00:00:00 -6.69518184682103623118e+00
2018-03-07T00:00:00 -5.66291731535034870149e+00
2018-03-08T00:00:00 -4.20452805015729325078e+00
2018-03-09T00:00:00 -3.40268977414029905049e+00
2018-03-10T00:00:00 -4.20520549819401168179e+00
2018-03-11T00:00:00 -3.07328882252961932409e+00
2018-03-12T00:00:00 -2.68320636641823284663e+00
2018-03-13T00:00:00 -1.68321918358013533634e+00
2018-03-14T00:00:00 -1.35454850979530050381e+00
2018-03-15T00:00:00 +2.16840431803291266988e-01
2018-03-16T00:00:00 -2.48366841365189827684e-01
2018-03-17T00:00:00 -9.19372007705121063736e-01
2018-03-18T00:00:00 +1.27936175818923203451e+00
2018-03-19T00:00:00 +2.32641616913638671349e+00
2018-03-20T00:00:00 +2.85347959771718251432e+00
2018-03-21T00:00:00 +2.87231176775868135564e+00
2018-03-22T00:00:00 +3.67974452257490725060e+00
2018-03-23T00:00:00 +3.62997455282803116461e+00
2018-03-24T00:00:00 +4.69456379016238400936e+00
2018-03-25T00:00:00 +5.37113897638977277893e+00
2018-03-26T00:00:00 +4.92190610562989405707e+00
2018-03-27T00:00:00 +5.60949513971805657775e+00
2018-03-28T00:00:00 +6.25964685589718783376e+00
2018-03-29T00:00:00 +7.11616152653225242375e+00
2018-03-30T00:00:00 +8.26347340248204886848e+00
2018-03-31T00:00:00 +7.50485789789945556549e+00
2018-04-01T00:00:00 +6.23351096168146767695e+00
2018-04-02T00:00:00 +8.93016089219717912329e+00
2018-04-03T00:00:00 +8.35644826868967527389e+00
2018-04-04T00:00:00 +9.25165647582979744357e+00
2018-04-05T00:00:00 +9.58271079001393388808e+00
2018-04-06T00:00:00 +9.71568649485460866799e+00
2018-04-07T00:00:00 +1.14757021397825695885e+01
2018-04-08T00:00:00 +1.11540509280381456847e+01
2018-04-09T00:00:00 +1.01873345405585666867e+01
2018-04-10T00:00:00 +1.10917689216279882203e+01
2018-04-11T00:00:00 +1.19770456386583035169e+01
2018-04-12T00:00:00 +1.08544060148770640239e+01
2018-04-13T00:00:00 +1.06574918117524859440e+01
2018-04-14T00:00:00 +1.34613556269450285185e+01
2018-04-15T00:00:00 +1.38581953501712717980e+01
2018-04-16T00:00:00 +1.26248226236315019833e+01
2018-04-17T00:00:00 +1.25610359373011988282e+01
2018-04-18T00:00:00 +1.40873695937594618499e+01
2018-04-19T00:00:00 +1.43482939538628926357e+01
2018-04-20T00:00:00 +1.18843989887883623169e+01
2018-04-21T00:00:00 +1.41682416184220016930e+01
2018-04-22T00:00:00 +1.38457513733213559703e+01
2018-04-23T00:00:00 +1.26873548493549392902e+01
2018-04-24T00:00:00 +1.39809064735671455537e+01
2018-04-25T00:00:00 +1.43831172417818606846e+01
2018-04-26T00:00:00 +1.39552834130356870901e+01
2018-04-27T00:00:00 +1.34326789388876406406e+01
2018-04-28T00:00:00 +1.60304924098292502777e+01
2018-04-29T00:00:00 +1.44749707896467043611e+01
2018-04-30T00:00:00 +1.49804933289995005907e+01
2018-05-01T00:00:00 +1.66718400718226575918e+01
2018-05-02T00:00:00 +1.40778744425971638066e+01
2018-05-03T00:00:00 +1.48470671889240719565e+01
2018-05-04T00:00:00 +1.51920847243453494002e+01
2018-05-05T00:00:00 +1.58188213153271988176e+01
2018-05-06T00:00:00 +1.56912309613327778379e+01
2018-05-07T00:00:00 +1.32580925278514243359e+01
2018-05-08T00:00:00 +1.39001455129365467656e+01
2018-05-09T00:00:00 +1.40528986580702337505e+01
2018-05-10T00:00:00 +1.54859236996100264605e+01
2018-05-11T00:00:00 +1.40624573973238682356e+01
2018-05-12T00:00:00 +1.39046070491460298513e+01
2018-05-13T00:00:00 +1.43236163550038071435e+01
2018-05-14T00:00:00 +1.32411427900658864587e+01
2018-05-15T00:00:00 +1.31095860031959361436e+01
2018-05-16T00:00:00 +1.33344208542896325298e+01
2018-05-17T00:00:00 +1.24561433864466977184e+01
2018-05-18T00:00:00 +1.23764958290922919559e+01
2018-05-19T00:00:00 +1.05428113826073754922e+01
2018-05-20T00:00:00 +1.34392678680799377844e+01
2018-05-21T00:00:00 +1.34181579673650475115e+01
2018-05-22T00:00:00 +1.20552105519389769483e+01
2018-05-23T00:00:00 +1.20379708855518003929e+01
2018-05-24T00:00:00 +1.15045931413703357293e+01
2018-05-25T00:00:00 +1.20864422761877534640e+01
2018-05-26T00:00:00 +1.07878708826008349320e+01
2018-05-27T00:00:00 +1.36747257830611701479e+01
2018-05-28T00:00:00 +1.22958368641506083918e+01
2018-05-29T00:00:00 +1.11007592724075365709e+01
2018-05-30T00:00:00 +1.32544001335287120469e+01
2018-05-31T00:00:00 +1.26673981761147445013e+01
2018-06-01T00:00:00 +1.28684305138885548558e+01
2018-06-02T00:00:00 +1.23786124105723231992e+01
2018-06-03T00:00:00 +1.13775591460401273025e+01
2018-06-04T00:00:00 +1.01279705709677827485e+01
2018-06-05T00:00:00 +1.02743407505789363654e+01
2018-06-06T00:00:00 +1.20470408410073730465e+01
2018-06-07T00:00:00 +1.18546352558926884058e+01
2018-06-08T00:00:00 +1.03948814886178908523e+01
2018-06-09T00:00:00 +1.01327445506895372773e+01
2018-06-10T00:00:00 +1.11085421797650738540e+01
2018-06-11T00:00:00 +1.04246509357507406435e+01
2018-06-12T00:00:00 +1.04441692229621878596e+01
2018-06-13T00:00:00 +1.10064657142753574703e+01
2018-06-14T00:00:00 +1.09739970764246237422e+01
2018-06-15T00:00:00 +1.02217366896157884071e+01
2018-06-16T00:00:00 +1.22401372176904317257e+01
2018-06-17T00:00:00 +1.00899101885927606759e+01
2018-06-18T00:00:00 +9.82270468330451507200e+00
2018-06-19T00:00:00 +9.63836601136701176529e+00
2018-06-20T00:00:00 +1.07891227702312804126e+01
2018-06-21T00:00:00 +9.12449410759830215056e+00
2018-06-22T00:00:00 +9.39479661622724648851e+00
2018-06-23T00:00:00 +7.41001886039816071161e+00
2018-06-24T00:00:00 +1.04206050947411696939e+01
2018-06-25T00:00:00 +1.00873959522916081255e+01
2018-06-26T00:00:00 +8.70289808698689881794e+00
2018-06-27T00:00:00 +1.03657883152733489851e+01
2018-06-28T00:00:00 +9.24774506098427195866e+00
2018-06-29T00:00:00 +1.00101364102127163846e+01
2018-06-30T00:00:00 +8.53440347227393658613e+00
2018-07-01T00:00:00 +1.07132640836339874113e+01
2018-07-02T00:00:00 +8.67383486216138521741e+00
2018-07-03T00:00:00 +1.25749890753427351342e+01
2018-07-04T00:00:00 +9.34962576544595691530e+00
2018-07-05T00:00:00 +9.65451453631093414742e+00
2018-07-06T00:00:00 +8.98421137695176241778e+00
2018-07-07T00:00:00 +1.06996403600000817846e+01
2018-07-08T00:00:00 +8.94061384527537938993e+00
2018-07-09T00:00:00 +1.23358087416881190279e+01
2018-07-10T00:00:00 +1.02844166475810538941e+01
2018-07-11T00:00:00 +1.04393702382318807054e+01
2018-07-12T00:00:00 +1.15798575075130756318e+01
2018-07-13T00:00:00 +9.87060616188354345013e+00
2018-07-14T00:00:00 +1.22563784730627247654e+01
2018-07-15T00:00:00 +1.15320821007820910609e+01
2018-07-16T00:00:00 +1.11665303645679969691e+01
2018-07-17T00:00:00 +1.29670222750298194114e+01
2018-07-18T00:00:00 +1.14892667001607975408e+01
2018-07-19T00:00:00 +1.37827800663983239815e+01
2018-07-20T00:00:00 +1.05979259978054471958e+01
2018-07-21T00:00:00 +1.41412330717539163061e+01
2018-07-22T00:00:00 +1.42456417097399992144e+01
2018-07-23T00:00:00 +1.28025205717428249841e+01
2018-07-24T00:00:00 +1.46913299811206883305e+01
2018-07-25T00:00:00 +1.38687937670739529494e+01
2018-07-26T00:00:00 +1.50312920214654184292e+01
2018-07-27T00:00:00 +1.59437390104004208524e+01
2018-07-28T00:00:00 +1.55092546234459547350e+01
2018-07-29T00:00:00 +1.51330924991348894082e+01
2018-07-30T00:00:00 +1.53971705182237315057e+01
2018-07-31T00:00:00 +1.72708943184418899364e+01
2018-08-01T00:00:00 +1.84668590299032047142e+01
2018-08-02T00:00:00 +1.77769016283989458316e+01
2018-08-03T00:00:00 +1.65564549123504036743e+01
2018-08-04T00:00:00 +1.72418513208161670036e+01
2018-08-05T00:00:00 +1.72358823026614658147e+01
2018-08-06T00:00:00 +1.79196166929580300575e+01
2018-08-07T00:00:00 +1.83551557737389714475e+01
2018-08-08T00:00:00 +1.92144955114457047785e+01
2018-08-09T00:00:00 +2.10310891683652982920e+01
2018-08-10T00:00:00 +1.76260711396451341670e+01
2018-08-11T00:00:00 +1.94329023366501729697e+01
2018-08-12T00:00:00 +1.90618598563775663024e+01
2018-08-13T00:00:00 +2.15812931985335865193e+01
2018-08-14T00:00:00 +2.11780871973514450701e+01
2018-08-15T00:00:00 +1.98153632359220637227e+01
2018-08-16T00:00:00 +2.31913534303222235167e+01
2018-08-17T00:00:00 +2.24346773943360346948e+01
2018-08-18T00:00:00 +2.38114940100246457177e+01
2018-08-19T00:00:00 +2.15538688722036084755e+01
2018-08-20T00:00:00 +2.36544529225182316168e+01
2018-08-21T00:00:00 +2.31384712377300445496e+01
2018-08-22T00:00:00 +2.37617032232034972594e+01
2018-08-23T00:00:00 +2.29304585383030001822e+01
2018-08-24T00:00:00 +2.37739873840333757471e+01
2018-08-25T00:00:00 +2.51715984059871829004e+01
2018-08-26T00:00:00 +2.43935765878784565075e+01
2018-08-27T00:00:00 +2.60519576149981304525e+01
2018-08-28T00:00:00 +2.67177604279652030073e+01
2018-08-29T00:00:00 +2.52725032988613378393e+01
2018-08-30T00:00:00 +2.65362844749530495392e+01
2018-08-31T00:00:00 +2.77719642137733018217e+01
2018-09-01T00:00:00 +2.70909447687290310114e+01
2018-09-02T00:00:00 +2.91710022398760742135e+01
2018-09-03T00:00:00 +2.86844320891358819381e+01
2018-09-04T00:00:00 +2.91770448358912517506e+01
2018-09-05T00:00:00 +2.87821743115849812966e+01
2018-09-06T00:00:00 +3.02693687901585377631e+01
2018-09-07T00:00:00 +2.96278441330577635426e+01
2018-09-08T00:00:00 +2.82929983266815554543e+01
2018-09-09T00:00:00 +3.01063348487718087654e+01
2018-09-10T00:00:00 +3.02163799897191012178e+01
2018-09-11T00:00:00 +2.93465972453071515247e+01
2018-09-12T00:00:00 +3.30658374501085035035e+01
2018-09-13T00:00:00 +3.25866405502462725963e+01
2018-09-14T00:00:00 +3.15507643792218885892e+01
2018-09-15T00:00:00 +3.25335784954419295900e+01
2018-09-16T00:00:00 +3.13422717354767286224e+01
2018-09-17T00:00:00 +3.24753613477671052578e+01
2018-09-18T00:00:00 +3.28905043159941783415e+01
2018-09-19T00:00:00 +3.30567293339557579657e+01
2018-09-20T00:00:00 +3.33682443276275506605e+01
2018-09-21T00:00:00 +3.27113254257099583810e+01
2018-09-22T00:00:00 +3.11847368658505672556e+01
2018-09-23T00:00:00 +3.26465644796328007260e+01
2018-09-24T00:00:00 +3.40852582216723476449e+01
2018-09-25T00:00:00 +3.45754414086052008770e+01
2018-09-26T00:00:00 +3.28910665769648460355e+01
2018-09-27T00:00:00 +3.37873185257557651084e+01
2018-09-28T00:00:00 +3.40602491623854177760e+01
2018-09-29T00:00:00 +3.49418584149565276675e+01
2018-09-30T00:00:00 +3.42492879736949475955e+01
2018-10-01T00:00:00 +3.39099799059659119393e+01
2018-10-02T00:00:00 +3.41769920895986700771e+01
2018-10-03T00:00:00 +3.47654565727796835972e+01
2018-10-04T00:00:00 +3.47952099858642611707e+01
2018-10-05T00:00:00 +3.24453618417426383758e+01
2018-10-06T00:00:00 +3.29703775125944815727e+01
2018-10-07T00:00:00 +3.42546038021681908958e+01
2018-10-08T00:00:00 +3.44794539975504079621e+01
2018-10-09T00:00:00 +3.44002860404172992048e+01
2018-10-10T00:00:00 +3.40393484958030256848e+01
2018-10-11T00:00:00 +3.34238302030277196764e+01
2018-10-12T00:00:00 +3.35084147328692552037e+01
2018-10-13T00:00:00 +3.40758069879374687616e+01
2018-10-14T00:00:00 +2.99869941032735880526e+01
2018-10-15T00:00:00 +3.35567419360391028249e+01
2018-10-16T00:00:00 +3.26892238424509145034e+01
2018-10-17T00:00:00 +3.33867539321688866494e+01
2018-10-18T00:00:00 +3.25675142288615404595e+01
2018-10-19T00:00:00 +3.30959150367918368829e+01
2018-10-20T00:00:00 +3.26380773727962605335e+01
2018-10-21T00:00:00 +3.22103919355211729680e+01
2018-10-22T00:00:00 +3.05963986207553375607e+01
2018-10-23T00:00:00 +3.21927667771563363885e+01
2018-10-24T00:00:00 +3.16924640756390232355e+01
2018-10-25T00:00:00 +2.98815334918455306479e+01
2018-10-26T00:00:00 +3.06769816720053540848e+01
2018-10-27T00:00:00 +3.20108840401272090048e+01
2018-10-28T00:00:00 +2.96655427366091117847e+01
2018-10-29T00:00:00 +2.80034796956559688397e+01
2018-10-30T00:00:00 +3.01146971561254446215e+01
2018-10-31T00:00:00 +2.85869129799325207841e+01
2018-11-01T00:00:00 +2.94601729415452808780e+01
2018-11-02T00:00:00 +2.80275027337999489419e+01
2018-11-03T00:00:00 +2.73515204766267174818e+01
2018-11-04T00:00:00 +2.60013194940940337574e+01
2018-11-05T00:00:00 +2.63086892441986748281e+01
2018-11-06T00:00:00 +2.61372644663452859959e+01
2018-11-07T00:00:00 +2.25552958035712691753e+01
2018-11-08T00:00:00 +2.54520463072966833806e+01
2018-11-09T00:00:00 +2.45358016349333070139e+01
2018-11-10T00:00:00 +2.33614133120297537971e+01
2018-11-11T00:00:00 +2.56078602919790938586e+01
2018-11-12T00:00:00 +2.60210399131633351999e+01
2018-11-13T00:00:00 +2.43516562838868395602e+01
2018-11-14T00:00:00 +2.37871675554686703435e+01
2018-11-15T00:00:00 +2.23898373863336814793e+01
2018-11-16T00:00:00 +2.22848983314523962918e+01
2018-11-17T00:00:00 +2.30037986660808684292e+01
2018-11-18T00:00:00 +2.06871335731128169755e+01
2018-11-19T00:00:00 +1.98637764363510314070e+01
2018-11-20T00:00:00 +2.22956649455105662128e+01
2018-11-21T00:00:00 +2.03599547305290542454e+01
2018-11-22T00:00:00 +2.03668586975980900888e+01
2018-11-23T00:00:00 +1.76683529580315337171e+01
2018-11-24T00:00:00 +1.78203353441659118062e+01
2018-11-25T00:00:00 +1.94106872420544362967e+01
2018-11-26T00:00:00 +1.82613410447648334411e+01
2018-11-27T00:00:00 +1.82922948785275991668e+01
2018-11-28T00:00:00 +1.50844176039609010331e+01
2018-11-29T00:00:00 +1.66486876651062800647e+01
2018-11-30T00:00:00 +1.56367034735949061997e+01
2018-12-01T00:00:00 +1.61566390511111421802e+01
2018-12-02T00:00:00 +1.41884092111917681223e+01
2018-12-03T00:00:00 +1.38111460158105714413e+01
2018-12-04T00:00:00 +1.55055859303281806660e+01
2018-12-05T00:00:00 +1.61429414752075786055e+01
2018-12-06T00:00:00 +1.43254282895769904371e+01
2018-12-07T00:00:00 +1.29606902908081380588e+01
2018-12-08T00:00:00 +1.46413961226163849005e+01
2018-12-09T00:00:00 +1.21776049267124193420e+01
2018-12-10T00:00:00 +1.18051331293349619500e+01
2018-12-11T00:00:00 +1.02017588610794192050e+01
2018-12-12T00:00:00 +1.25964497724291106806e+01
2018-12-13T00:00:00 +1.27101820924333637208e+01
2018-12-14T00:00:00 +1.20600367987750658472e+01
2018-12-15T00:00:00 +1.13190072315765917210e+01
2018-12-16T00:00:00 +1.23605333252968918600e+01
2018-12-17T00:00:00 +9.19800318036779174236e+00
2018-12-18T00:00:00 +8.46743027437393891432e+00
2018-12-19T00:00:00 +8.68007023050158466049e+00
2018-12-20T00:00:00 +8.69827433810169026174e+00
2018-12-21T00:00:00 +7.99910373366575555565e+00
2018-12-22T00:00:00 +8.25360693532606859435e+00
2018-12-23T00:00:00 +9.92404436446215498790e+00
2018-12-24T00:00:00 +8.83911617399364502035e+00
2018-12-25T00:00:00 +8.40387098536655940961e+00
2018-12-26T00:00:00 +9.49658058463072762834e+00
2018-12-27T00:00:00 +8.68533499306481360236e+00
2018-12-28T00:00:00 +7.01859828318308842654e+00
2018-12-29T00:00:00 +8.92530738768849118969e+00
2018-12-30T00:00:00 +1.06779595824378645830e+01
2018-12-31T00:00:00 +8.39846850632645214318e+00
2019-01-01T00:00:00 +5.86893644563811989201e+00
